,id,trade_date,code,open,high,low,close,volume,turn,tradestatus,isST,totals,isHighOfYear,isHighOfHistory,isLowOfyear,isLowOfHistory,incOf250,incOf120,incOf50,rps120,rps250,rps50,fluOf250d,fluOf120d,fluOf80d,fluOf10d,fluOf5d,diffToHigh250,diffToHigh120,diffToHigh80,sps120,sps250,sps80,ma5,ma10,ma20,ma50,ma120,ma250,turn10ma,turn50ma,turnIncToYesterday,turnIncTo50Day,peTTM,curNumPeTTM1Y,curNumPeTTM3Y,curNumPeTTM5Y,curNumPeTTMALL,hk_holding_amount,hh_holding_ratio,diffTohigh250,diffTohigh120,diffTohigh80,turnIncToYesterDay
1427,6053389,2017-08-03,600532,12.37,12.79,12.25,12.7,13574513,3.426,1,0,65.532,0,0,0,0,-26.50462962962964,-20.57535959974985,11.795774647887324,,,,41.7741935483871,33.0655129789864,26.32653061224489,10.631741140215723,10.631741140215723,45.276,25.906,14.882,,,,12.462,12.227,12.0175,11.777200000000004,13.269666666666671,15.331399999999988,2.3277,1.2136800000000003,,182.28198536681822,40.975,74,58,72,,,,46.456692913385844,27.401574803149607,15.748031496062993,-0.9826589595375668
1428,6053390,2017-08-04,600532,12.66,13.25,12.55,12.64,15371382,3.879,1,0,65.222,0,0,0,0,-26.340326340326335,-20.453115166771553,11.072056239015815,,,,41.7741935483871,33.0655129789864,25.872689938398352,12.452830188679249,9.811320754716986,45.965,25.712,15.427,,,,12.626,12.279,12.041,11.802800000000005,13.241750000000003,15.312839999999989,2.5343,1.2675200000000002,,206.03067407220394,40.781,74,58,72,,,,47.15189873417722,28.006329113924046,15.585443037974676,13.222416812609453
1429,6053391,2017-08-07,600532,12.58,13.0,12.35,12.96,11769988,2.97,1,0,66.874,0,0,0,0,-24.431486880466462,-17.870722433460067,13.385826771653553,,,,41.7741935483871,32.64925373134327,25.872689938398352,12.452830188679249,7.849056603773579,42.361,21.759,12.577,,,,12.678,12.363,12.0945,11.834400000000002,13.217333333333336,15.29603999999999,2.7234,1.30604,,127.40497993935867,41.814,74,59,72,,,,43.51851851851852,24.074074074074055,12.731481481481469,-23.43387470997679
1430,6053392,2017-08-08,600532,12.88,13.09,12.7,12.79,10870719,2.744,1,0,65.996,0,0,0,0,-25.682742591516565,-18.117797695262485,11.703056768558952,,,,41.7741935483871,31.542351453855876,25.872689938398352,12.452830188679249,7.547169811320755,44.253,22.909,14.073,,,,12.716,12.446000000000002,12.139000000000001,11.861600000000001,13.19241666666667,15.27859999999999,2.8681,1.3463600000000002,,103.80878813987341,41.265,74,58,72,,,,45.42611415168103,23.69038311180611,14.229867083659112,-7.609427609427607
1431,6053393,2017-08-09,600532,12.79,12.97,12.56,12.96,9965615,2.515,1,0,66.874,0,0,0,0,-22.81119714115544,-17.029449423815613,13.485113835376541,,,,41.7741935483871,31.455696202531648,25.821917808219176,12.452830188679249,7.547169811320755,42.361,21.296,10.34,,,,12.809999999999999,12.552000000000001,12.194500000000001,11.8918,13.170250000000001,15.261599999999989,2.9779,1.3864200000000002,,81.40246101469971,41.814,74,59,72,,,,43.51851851851852,21.91358024691358,12.65432098765431,-8.345481049562684
1432,6053394,2017-08-10,600532,12.81,12.9,12.66,12.8,7710145,1.946,1,0,66.048,0,0,0,0,-23.764145324597965,-18.419375398342886,12.37928007023705,,,,41.7741935483871,31.455696202531648,25.821917808219176,12.452830188679249,6.792452830188682,44.141,22.812,10.859,,,,12.830000000000002,12.645999999999999,12.243500000000001,11.919400000000001,13.146749999999999,15.245639999999991,3.1011,1.4105800000000002,,37.95743594833329,41.298,74,58,71,,,,45.31250000000001,23.4375,14.062499999999991,-22.62425447316104
1433,6053395,2017-08-11,600532,12.61,12.68,12.13,12.15,8079100,2.039,1,0,62.694,0,0,0,0,-30.92666287663445,-22.70992366412214,6.3922942206655025,,,,41.7741935483871,31.455696202531648,25.821917808219176,9.811320754716986,7.333842627960268,51.852,29.383,16.79,,,,12.732000000000001,12.679,12.267500000000002,11.934599999999998,13.117250000000002,15.227079999999992,3.1557000000000004,1.4363400000000002,,41.95803222078337,39.2,71,55,70,,,,53.086419753086425,30.04115226337449,20.164609053497937,4.779033915724574
1434,6053396,2017-08-14,600532,12.04,12.38,12.04,12.29,3075200,0.776,1,0,63.416,0,0,0,0,-31.379117811278622,-21.669853409815172,7.618213660245177,,,,41.7741935483871,31.455696202531648,25.821917808219176,9.13207547169812,8.021390374331556,50.122,27.665,15.46,,,,12.597999999999999,12.638000000000002,12.310500000000001,11.951999999999998,13.08866666666667,15.205879999999992,2.7495000000000003,1.4424000000000001,,-46.200776483638386,39.652,71,56,70,,,,51.3425549227014,28.55980471928399,18.79576891781937,-61.942128494359984
1435,6053397,2017-08-15,600532,12.29,12.35,12.21,12.25,2326079,0.587,1,0,63.21,0,0,0,0,-31.21841661987647,-21.67519181585678,4.790419161676651,,,,41.7741935483871,31.455696202531648,25.821917808219176,9.13207547169812,7.170393215111807,50.612,27.755,15.837,,,,12.49,12.603,12.349,11.968599999999999,13.060000000000002,15.183239999999993,2.4342000000000006,1.4418400000000002,,-59.28813183154858,39.523,71,55,70,,,,51.83673469387756,28.9795918367347,19.183673469387752,-24.35567010309279
1436,6053398,2017-08-16,600532,12.24,12.26,11.94,12.15,5652073,1.426,1,0,62.694,0,0,0,0,-32.64966740576496,-22.364217252396166,3.31632653061225,,,,41.7741935483871,31.36882129277566,23.89318341531975,9.886792452830193,7.441860465116286,51.852,28.807,12.51,,,,12.328,12.568999999999999,12.358500000000001,11.977799999999997,13.030916666666668,15.160599999999993,2.2308,1.4407999999999999,,-1.0272071071626823,39.2,70,55,69,,,,53.086419753086425,29.876543209876534,17.11934156378601,142.93015332197615
1437,6053399,2017-08-17,600532,12.18,12.38,12.06,12.13,4425269,1.117,1,0,62.591,0,0,0,0,-32.498608792431824,-22.243589743589737,3.0586236193712932,,,,41.7741935483871,30.97514340344168,22.698072805139187,9.886792452830193,5.835962145110412,52.102,28.607,12.696,,,,12.193999999999999,12.512,12.3695,11.985199999999995,13.001583333333336,15.136959999999995,1.9998999999999998,1.45006,,-22.968704743252,39.136,70,55,69,,,,53.338829348722186,29.348722176422083,15.498763396537502,-21.669004207573632
1438,6053400,2017-08-18,600532,12.01,12.2,11.88,12.13,4232900,1.068,1,0,62.591,0,0,0,0,-32.648528595224874,-21.84278350515463,3.0586236193712932,,,,41.7741935483871,30.97514340344168,22.698072805139187,9.24369747899159,4.038772213247173,52.102,27.947,12.696,,,,12.190000000000001,12.461,12.370000000000001,11.992399999999996,12.97266666666667,15.113599999999995,1.7188000000000003,1.4640600000000001,,-27.052169993033075,39.136,69,55,69,,,,53.338829348722186,29.348722176422083,15.498763396537502,-4.386750223813781
1439,6053401,2017-08-21,600532,12.14,12.33,12.09,12.25,3535798,0.892,1,0,63.21,0,0,0,0,-32.5068870523416,-20.814479638009054,3.1144781144781075,,,,41.7741935483871,30.754475703324815,22.698072805139187,9.24369747899159,4.038772213247173,50.612,26.286,11.592,,,,12.182,12.389999999999999,12.3765,12.001999999999995,12.94541666666667,15.090559999999998,1.5109999999999997,1.4738000000000002,,-39.47618401411319,39.523,70,55,70,,,,51.83673469387756,27.673469387755105,14.367346938775508,-16.479400749063675
1440,6053402,2017-08-22,600532,12.18,12.25,12.01,12.06,3087400,0.779,1,0,62.23,0,0,0,0,-34.20621931260228,-21.739130434782606,2.463891248937986,,,,41.7741935483871,30.754475703324815,22.698072805139187,8.404009252120275,4.038772213247173,52.985,27.778,13.35,,,,12.144000000000002,12.317,12.3815,12.005599999999998,12.917000000000003,15.066199999999997,1.3144999999999998,1.46448,,-46.80705779525838,38.91,69,54,69,,,,54.228855721393046,29.684908789386398,16.169154228855714,-12.668161434977577
1441,6053403,2017-08-23,600532,11.96,11.99,11.72,11.77,3655721,0.923,1,0,60.733,0,0,0,0,-36.205962059620596,-23.621025308241407,-0.5071851225697421,,,,41.7741935483871,30.754475703324815,22.698072805139187,9.147286821705423,5.331179321486269,56.754,30.926,16.143,,,,12.068000000000001,12.197999999999999,12.375000000000002,12.005599999999998,12.886666666666672,15.039959999999997,1.1553,1.46386,,-36.947522304045464,37.974,68,54,69,,,,58.028887000849636,32.8802039082413,19.031435853865762,18.48523748395379
1442,6053404,2017-08-24,600532,11.79,11.81,11.64,11.72,2898901,0.732,1,0,60.475,0,0,0,0,-35.95628415300546,-23.398692810457515,-2.006688963210704,,,,41.7741935483871,30.129032258064512,22.698072805139187,8.201892744479489,5.596107055961067,57.167,30.546,16.638,,,,11.986,12.09,12.367999999999999,12.003399999999997,12.85591666666667,15.013039999999997,1.0339,1.4671399999999999,,-50.10701091920334,37.813,68,53,68,,,,58.70307167235496,32.252559726962446,19.53924914675767,-20.69339111592633
1443,6053405,2017-08-25,600532,11.61,11.93,11.61,11.82,2649100,0.669,1,0,60.991,0,0,0,0,-35.05494505494505,-22.69457161543492,-0.8389261744966413,,,,41.7741935483871,30.129032258064512,22.698072805139187,6.219709208400657,5.839416058394166,55.838,29.357,15.651,,,,11.924,12.056999999999999,12.368,12.000599999999999,12.826916666666673,14.987119999999997,0.8969000000000001,1.44586,,-53.72996002379207,38.136,68,54,69,,,,57.360406091370564,31.133671742808794,18.527918781725884,-8.606557377049173
1444,6053406,2017-08-28,600532,11.76,11.87,11.72,11.82,2848600,0.719,1,0,60.991,0,0,0,0,-35.83061889250815,-22.23684210526315,-0.5050505050505092,,,,41.7741935483871,30.129032258064512,22.698072805139187,6.219709208400657,5.224489795918371,55.838,28.596,15.651,,,,11.838,12.01,12.324000000000002,11.9986,12.798000000000005,14.961599999999999,0.8912000000000001,1.4421799999999998,,-50.14491949687279,38.136,68,54,69,,,,57.360406091370564,31.133671742808794,18.527918781725884,7.473841554559033
1445,6053407,2017-08-29,600532,11.81,11.95,11.74,11.83,1990900,0.502,1,0,61.043,0,0,0,0,-35.03569467325646,-20.763563295378432,1.8949181739879468,,,,41.68012924071082,28.937007874015748,22.698072805139187,6.219709208400657,3.169307756463726,53.931,26.796,15.554,,,,11.792,11.968,12.2855,11.9976,12.76991666666667,14.935239999999999,0.8827,1.3902599999999996,,-63.891646166904025,38.168,68,54,69,,,,56.9737954353339,28.82502113271344,18.42772612003381,-30.180806675938797
1446,6053408,2017-08-30,600532,11.82,11.85,11.71,11.8,3252346,0.821,1,0,60.888,0,0,0,0,-34.37152391546162,-20.752182672934854,3.964757709251111,,,,41.58576051779935,28.749999999999996,22.698072805139187,6.219709208400657,2.8451882845188274,54.237,27.119,15.847,,,,11.797999999999998,11.932999999999998,12.251000000000001,12.001399999999999,12.743833333333336,14.9096,0.8221999999999999,1.3814199999999996,,-40.56840063123451,38.071,67,54,68,,,,57.118644067796595,28.813559322033882,18.728813559322024,63.54581673306772
1447,6053409,2017-08-31,600532,11.8,11.88,11.68,11.8,2425401,0.612,1,0,60.888,0,0,0,0,-34.48084397556913,-20.16238159675236,3.8732394366197296,,,,41.58576051779935,28.749999999999996,22.698072805139187,5.839416058394166,2.8451882845188274,54.237,27.119,15.847,,,,11.813999999999998,11.899999999999999,12.206000000000001,12.010399999999997,12.718083333333336,14.88488,0.7717,1.3827599999999995,,-55.74069252798749,38.071,67,54,68,,,,57.118644067796595,28.813559322033882,18.728813559322024,-25.456760048721065
1448,6053410,2017-09-01,600532,11.8,12.27,11.78,12.02,9823898,2.479,1,0,62.023,0,0,0,0,-33.84700055035774,-19.866666666666667,4.795117698343495,,,,41.58576051779935,28.749999999999996,22.698072805139187,5.839416058394166,4.808475957620211,51.414,24.792,13.727,,,,11.854,11.889,12.175000000000002,12.023599999999998,12.695083333333336,14.860920000000002,0.9128000000000001,1.4113599999999997,,75.64618523976877,38.781,68,55,69,,,,54.24292845257903,26.455906821963392,16.555740432612314,305.0653594771242
1449,6053411,2017-09-04,600532,12.01,12.1,11.9,11.96,5551182,1.401,1,0,61.714,0,0,0,0,-33.25892857142858,-19.73154362416107,2.2222222222222356,,,,41.58576051779935,28.135368281353685,22.698072805139187,5.378973105134476,4.808475957620211,52.174,25.084,14.298,,,,11.882000000000001,11.86,12.125000000000002,12.033399999999999,12.66975,14.836080000000003,0.9637,1.4316399999999996,,-2.140202844290434,38.587,67,55,69,,,,55.016722408026745,26.003344481605346,17.140468227424737,-43.48527632109722
1450,6053412,2017-09-05,600532,11.97,11.98,11.74,11.76,4660078,1.176,1,0,60.682,0,0,0,0,-34.44816053511706,-21.390374331550806,1.6421780466724243,,,,41.58576051779935,27.751834556370913,19.17910447761194,5.378973105134476,4.808475957620211,54.762,27.211,10.204,,,,11.868,11.83,12.073500000000001,12.034600000000001,12.643583333333334,14.811440000000005,1.0034,1.4339399999999998,,-17.988200343110584,37.942,65,54,68,,,,57.65306122448979,27.465986394557827,13.945578231292522,-16.059957173447543
1451,6053413,2017-09-06,600532,11.69,11.87,11.67,11.83,4522956,1.141,1,0,61.043,0,0,0,0,-33.088235294117645,-20.550705171255878,2.4242424242424185,,,,41.58576051779935,27.751834556370913,18.264150943396228,5.378973105134476,4.889975550122247,53.846,26.036,9.552,,,,11.873999999999999,11.835999999999999,12.017000000000001,12.0398,12.6175,14.787000000000004,1.0252,1.44804,,-21.203834148227948,38.168,67,55,68,,,,56.72020287404902,26.71174978867287,12.003381234150465,-2.9761904761904696
1452,6053414,2017-09-07,600532,11.8,11.83,11.71,11.73,3400402,0.858,1,0,60.527,0,0,0,0,-33.95270270270271,-19.93174061433447,1.6464471403812935,,,,41.58576051779935,27.751834556370913,18.264150943396228,5.378973105134476,4.889975550122247,55.158,27.11,10.486,,,,11.86,11.837,11.963500000000002,12.043399999999998,12.591166666666668,14.763200000000005,1.0378,1.45646,,-41.09004023454129,37.845,64,54,68,,,,58.05626598465472,27.791986359761296,12.958226768968453,-24.802804557405786
1453,6053415,2017-09-08,600532,11.72,11.9,11.7,11.81,2310843,0.583,1,0,60.94,0,0,0,0,-34.78741027056874,-18.663911845730023,2.0743301642178062,,,,41.58576051779935,27.751834556370913,18.264150943396228,4.889975550122247,3.5537190082644603,54.107,26.249,9.738,,,,11.818000000000001,11.836,11.946500000000002,12.048799999999998,12.567499999999999,14.739400000000005,1.0292,1.4617000000000002,,-60.11493466511597,38.103,66,55,68,,,,56.985605419136306,26.926333615580013,12.193056731583399,-32.05128205128205
1454,6053416,2017-09-11,600532,11.76,11.99,11.72,11.9,4540041,1.146,1,0,61.404,0,0,0,0,-33.778519755147464,-18.381344307270233,1.9708654670094294,,,,41.58576051779935,27.751834556370913,18.264150943396228,4.889975550122247,2.66889074228524,52.941,25.294,8.908,,,,11.806000000000001,11.844000000000001,11.927000000000003,12.055399999999997,12.545666666666667,14.714560000000008,1.0719,1.4728800000000004,,-22.19325403291513,38.394,67,56,68,,,,55.798319327731086,25.966386554621845,11.344537815126047,96.56946826758147
1455,6053417,2017-09-12,600532,11.96,11.99,11.74,11.81,5259948,1.327,1,0,60.94,0,0,0,0,-33.502252252252255,-17.064606741573034,0.5962521294718933,,,,41.58576051779935,27.751834556370913,18.264150943396228,4.889975550122247,2.66889074228524,54.107,26.249,9.738,,,,11.816,11.842000000000002,11.905000000000001,12.0582,12.522583333333332,14.689920000000008,1.1543999999999999,1.487,,-10.759919300605254,38.103,66,55,68,,,,56.985605419136306,26.926333615580013,12.193056731583399,15.794066317626532
1456,6053418,2017-09-13,600532,11.82,12.4,11.68,12.38,12363298,3.12,1,0,63.881,0,0,0,0,-29.41847206385404,-10.806916426512968,4.2087542087542085,,,,41.58576051779935,27.751834556370913,18.264150943396228,5.887096774193552,5.806451612903231,47.011,20.436,4.685,,,,11.926,11.9,11.916500000000001,12.070999999999996,12.507083333333332,14.668400000000007,1.3843,1.5418000000000003,,102.3608768971332,39.942,70,59,70,,,,49.757673667205154,21.082390953150238,7.027463651050074,135.11680482290885
1457,6053419,2017-09-14,600532,12.2,12.36,12.11,12.34,9350313,2.36,1,0,63.674,0,0,0,0,-26.678550207961965,-10.83815028901734,1.3968775677896461,,,,41.58576051779935,27.751834556370913,18.264150943396228,5.887096774193552,5.806451612903231,47.488,20.827,5.024,,,,12.048000000000002,11.954,11.927,12.080199999999998,12.494249999999997,14.647600000000006,1.5590999999999997,1.5752000000000004,,49.822244794311786,39.813,70,59,70,,,,50.243111831442455,21.474878444084283,7.374392220421395,-24.35897435897437
1458,6053420,2017-09-15,600532,12.4,12.43,12.12,12.19,5434858,1.372,1,0,62.9,0,0,0,0,-26.16596002422775,-16.9052488070893,2.5231286795626486,,,,41.58576051779935,27.751834556370913,17.660377358490564,6.1142397425583255,6.033789219629928,49.303,22.313,6.317,,,,12.124,11.971,11.93,12.080599999999997,12.4805,14.629040000000007,1.4484,1.5784600000000006,,-13.079837309782983,39.329,68,58,69,,,,52.09187858900738,22.96964725184578,8.695652173913047,-41.86440677966101
1459,6053421,2017-09-18,600532,12.16,12.16,11.89,12.02,4735855,1.195,1,0,62.023,0,0,0,0,-29.912536443148685,-17.952218430034133,1.0084033613445313,,,,41.58576051779935,27.751834556370913,17.660377358490564,6.1142397425583255,6.033789219629928,51.414,24.043,7.82,,,,12.148,11.977,11.9185,12.083199999999998,12.458416666666666,14.611080000000007,1.4278,1.5801800000000004,,-24.37570403371769,38.781,66,56,68,,,,54.24292845257903,24.708818635607326,10.232945091514146,-12.900874635568515
1460,6053422,2017-09-19,600532,11.98,12.37,11.94,12.27,10467454,2.642,1,0,63.313,0,0,0,0,-28.41306884480747,-16.813559322033903,3.544303797468354,,,,41.58576051779935,27.703604806408542,17.660377358490564,6.1142397425583255,6.033789219629928,48.329,21.516,5.623,,,,12.239999999999998,12.028,11.929,12.090599999999997,12.438583333333332,14.591560000000007,1.5744,1.6158000000000003,,63.51033543755411,39.588,69,58,69,,,,51.1002444987775,22.086389568052166,7.9869600651996775,121.08786610878659
1461,6053423,2017-09-20,600532,12.28,12.36,12.17,12.23,6920292,1.747,1,0,63.107,0,0,0,0,-28.353837141183362,-15.829318651066751,3.4686971235194597,,,,41.58576051779935,27.703604806408542,17.660377358490564,6.033789219629928,4.344328238133541,48.814,21.913,5.969,,,,12.209999999999999,12.068,11.952,12.098199999999999,12.417583333333335,14.571920000000008,1.6350000000000002,1.6224000000000003,,7.67998027613411,39.459,68,58,69,,,,51.594439901880605,22.48569092395748,8.340147179067863,-33.87585162755487
1462,6053424,2017-09-21,600532,12.17,12.25,11.8,11.84,4477645,1.13,1,0,61.094,0,0,0,0,-31.481481481481488,-20.32301480484522,1.4567266495287055,,,,41.58576051779935,27.703604806408542,17.660377358490564,6.033789219629928,5.068382944489131,53.716,25.929,9.459,,,,12.110000000000003,12.079,11.958,12.098600000000001,12.395166666666666,14.551000000000007,1.6622,1.62568,,-30.49062546134541,38.2,64,56,67,,,,56.58783783783783,26.520270270270274,11.908783783783786,-35.3176874642244
1463,6053425,2017-09-22,600532,11.79,11.89,11.7,11.74,3794089,0.958,1,0,60.578,0,0,0,0,-32.37327188940092,-21.260898725687458,2.7121609798775195,,,,41.58576051779935,27.703604806408542,17.660377358490564,6.033789219629928,5.416329830234438,55.026,27.002,10.392,,,,12.02,12.072,11.954,12.100000000000001,12.369166666666668,14.528840000000006,1.6996999999999995,1.6356,,-41.42822205918317,37.878,61,55,66,,,,57.92163543441225,27.597955706984667,12.862010221465075,-15.22123893805309
1464,6053426,2017-09-25,600532,11.7,11.82,11.4,11.46,5067840,1.279,1,0,59.134,0,0,0,0,-33.526682134570756,-22.983870967741936,-0.17421602787456072,,,,41.58576051779935,27.703604806408542,17.660377358490564,8.286403861625095,7.841552142279701,58.813,29.843,13.089,,,,11.908000000000001,12.028,11.936000000000002,12.100600000000002,12.34041666666667,14.505240000000006,1.7130000000000003,1.6288200000000002,,-21.476897385837614,36.974,59,54,65,,,,61.78010471204186,30.71553228621291,15.61954624781849,33.50730688935282
1465,6053427,2017-09-26,600532,11.48,11.55,11.42,11.5,2334885,0.589,1,0,59.34,0,0,0,0,-33.41053850607991,-21.928038017651055,-3.8461538461538534,,,,41.58576051779935,27.217741935483875,17.660377358490564,8.286403861625095,7.766990291262128,58.261,28.087,12.696,,,,11.754000000000001,11.997,11.919500000000003,12.100999999999999,12.312250000000002,14.482280000000005,1.6392,1.62916,,-63.846399371455234,37.103,59,54,65,,,,61.21739130434782,29.391304347826093,15.217391304347828,-53.94839718530101
1466,6053428,2017-09-27,600532,11.48,11.59,11.45,11.53,2257257,0.57,1,0,59.495,0,0,0,0,-32.84799068142109,-21.61794697484705,-3.1905961376994187,,,,41.58576051779935,26.923076923076923,17.660377358490564,8.286403861625095,6.938775510204079,57.849,27.58,12.402,,,,11.614,11.912,11.906000000000002,12.0924,12.285583333333335,14.459320000000007,1.3842000000000003,1.5941399999999997,,-64.24404381045579,37.2,59,54,66,,,,60.79791847354728,28.534258456201222,14.917606244579366,-3.2258064516129066
1467,6053429,2017-09-28,600532,11.51,11.91,11.44,11.59,4592108,1.159,1,0,59.804,0,0,0,0,-32.06330597889801,-19.625520110957005,-4.372937293729368,,,,41.58576051779935,26.32653061224489,17.660377358490564,8.286403861625095,4.28211586901763,57.032,25.884,11.821,,,,11.564000000000002,11.837,11.895500000000002,12.086000000000002,12.259583333333335,14.437000000000008,1.2641,1.5844999999999998,,-26.85389712843167,37.394,59,54,66,,,,59.96548748921483,26.833477135461596,14.322691975841245,103.33333333333337
1468,6053430,2017-09-29,600532,11.6,11.71,11.57,11.6,1843001,0.465,1,0,59.856,0,0,0,0,-35.80520199225236,-19.332406119610575,-4.290429042904288,,,,41.58576051779935,25.872689938398352,17.660377358490564,7.841552142279701,4.28211586901763,56.897,25.776,11.724,,,,11.536,11.778,11.874500000000001,12.0756,12.236083333333333,14.415160000000007,1.1734000000000002,1.5575399999999997,,-70.14522901498516,37.426,59,55,66,,,,59.827586206896555,25.948275862068964,14.224137931034486,-59.87920621225194
1469,6053431,2017-10-09,600532,11.7,11.9,11.61,11.66,3579646,0.903,1,0,60.166,0,0,0,0,-34.49438202247192,-19.307958477508645,-2.5083612040133834,,,,41.58576051779935,25.872689938398352,17.660377358490564,7.841552142279701,4.114189756507139,56.089,25.129,11.149,,,,11.576000000000002,11.742,11.8595,12.066399999999998,12.213416666666667,14.389520000000006,1.1442,1.55402,,-41.89263973436635,37.619,59,55,66,,,,59.00514579759862,25.300171526586613,13.636363636363635,94.19354838709677
1470,6053432,2017-10-10,600532,11.66,11.79,11.59,11.78,2548153,0.643,1,0,60.785,0,0,0,0,-34.51917732073374,-19.25976696367375,-1.0084033613445462,,,,41.58576051779935,25.872689938398352,17.660377358490564,7.766990291262128,3.9462636439966468,54.499,23.854,10.017,,,,11.632,11.693,11.8605,12.062799999999998,12.191166666666668,14.365440000000008,0.9442999999999999,1.54094,,-58.27222344802523,38.007,62,57,67,,,,57.38539898132428,24.02376910016978,12.478777589134133,-28.792912513842744
1471,6053433,2017-10-11,600532,11.77,12.0,11.72,11.88,6108384,1.542,1,0,61.301,0,0,0,0,-33.33333333333333,-16.92307692307692,0.16863406408095574,,,,41.58576051779935,25.821917808219176,17.660377358490564,6.938775510204079,4.666666666666671,53.199,20.37,9.091,,,,11.702,11.657999999999998,11.863,12.062399999999998,12.168583333333334,14.341000000000006,0.9238,1.5434400000000001,,-0.0932980873892155,38.329,64,58,67,,,,56.06060606060604,22.895622895622886,11.531986531986526,139.81337480559876
1472,6053434,2017-10-12,600532,11.81,12.01,11.81,11.91,5173518,1.306,1,0,61.456,0,0,0,0,-32.67382702091577,-14.193083573487037,0.7614213197969532,,,,41.58576051779935,25.821917808219176,17.660377358490564,5.079100749375516,3.6636136552872567,52.813,19.144,8.816,,,,11.766,11.665,11.872,12.063399999999994,12.148666666666665,14.317360000000006,0.9414000000000001,1.5552800000000002,,-16.027982099686238,38.426,65,59,68,,,,55.66750629722921,22.586062132661624,11.251049538203189,-15.30479896238651
1473,6053435,2017-10-13,600532,11.91,11.96,11.84,11.86,4386100,1.107,1,0,61.198,0,0,0,0,-34.51131971286582,-10.151515151515152,-6.6141732283464565,,,,41.58576051779935,25.821917808219176,17.660377358490564,5.079100749375516,3.4970857618651117,53.457,19.646,9.275,,,,11.818000000000001,11.677,11.874500000000001,12.064199999999996,12.131833333333331,14.294040000000006,0.9562999999999999,1.5475600000000003,,-28.468040011372754,38.265,63,58,67,,,,56.323777403035415,23.10286677908938,11.720067453625639,-15.23736600306279
1474,6053436,2017-10-16,600532,11.76,11.82,11.4,11.52,4746156,1.198,1,0,59.443,0,0,0,0,-35.857461024498896,-15.044247787610626,-8.571428571428573,,,,41.58576051779935,25.821917808219176,17.660377358490564,5.079100749375516,5.079100749375516,57.986,23.177,12.5,,,,11.790000000000001,11.683,11.8555,12.040599999999994,12.11783333333333,14.267680000000007,0.9481999999999999,1.4747600000000003,,-18.766443353494825,43.105,74,66,73,,,,60.9375,26.73611111111111,15.017361111111116,8.220415537488705
1475,6053437,2017-10-17,600532,11.46,11.58,11.45,11.54,943302,0.238,1,0,59.546,0,0,0,0,-34.91257755217147,-18.67512332628612,-7.606084867894324,,,,41.58576051779935,25.821917808219176,17.660377358490564,5.079100749375516,5.079100749375516,57.712,22.964,12.305,,,,11.742,11.686999999999998,11.841999999999999,12.019399999999994,12.100999999999996,14.24200000000001,0.9131,1.4047200000000002,,-83.05712170396947,43.18,74,66,73,,,,60.65857885615252,26.51646447140382,14.81802426343155,-80.13355592654425
1476,6053438,2017-10-18,600532,11.5,11.57,11.3,11.35,1817783,0.459,1,0,58.566,0,0,0,0,-35.62110039705048,-16.050295857988164,-10.629921259842517,,,,41.58576051779935,23.89318341531975,17.660377358490564,5.911740216486254,5.911740216486254,60.352,20.441,14.185,,,,11.636,11.669,11.790499999999998,11.996599999999994,12.07733333333333,14.216480000000006,0.9019999999999999,1.3447,,-65.86599241466497,42.469,73,66,73,,,,63.34801762114537,25.374449339207057,16.740088105726876,92.85714285714288
1477,6053439,2017-10-19,600532,11.35,11.42,11.02,11.15,2757788,0.696,1,0,57.534,0,0,0,0,-37.429854096520764,-17.468541820873423,-11.787974683544306,,,,41.58576051779935,22.698072805139187,17.660377358490564,8.24313072439634,7.859531772575261,63.229,22.601,16.233,,,,11.484,11.625,11.731,11.965599999999997,12.057583333333328,14.190560000000007,0.8556999999999999,1.2900999999999998,,-46.05069374467095,41.72,72,65,71,,,,66.27802690582958,25.65022421524663,18.834080717488785,51.633986928104555
1478,6053440,2017-10-20,600532,11.15,12.2,11.15,11.71,7617191,1.922,1,0,60.424,0,0,0,0,-34.471180749860096,-13.897058823529404,-9.645061728395062,,,,41.58576051779935,22.698072805139187,17.660377358490564,9.67213114754098,9.67213114754098,55.423,16.738,10.675,,,,11.453999999999999,11.636000000000001,11.707,11.946999999999997,12.042583333333331,14.166120000000008,1.0013999999999998,1.2509599999999998,,53.64200294174075,43.816,76,68,74,,,,58.326216908625085,19.64133219470537,13.151152860802725,176.14942528735634
1479,6053441,2017-10-23,600532,11.74,11.91,11.63,11.87,4344301,1.096,1,0,61.249,0,0,0,0,-33.46412556053812,-12.008895478131956,-7.193119624706802,,,,41.58576051779935,22.698072805139187,17.660377358490564,9.67213114754098,9.67213114754098,53.328,15.164,9.183,,,,11.524,11.657000000000002,11.699499999999999,11.925199999999997,12.028166666666664,14.142120000000007,1.0207,1.21348,,-9.6812473217523,44.414,79,70,76,,,,56.19208087615839,18.028643639427134,11.625947767481053,-42.976066597294476
