,id,totals,fluOf250d,fluOf120d,fluOf80d,fluOf10d,fluOf5d,incOf50,incOf120,incOf250,diffTohigh250,diffTohigh120,diffTohigh80,ma5,ma10,ma20,ma50,ma120,ma250,isHighOfHistory,isLowOfHistory,isHighOfYear,isLowOfyear
1798,6051818,37.993080000000006,38.03571428571429,32.09385563730363,32.09385563730363,16.534278382011486,7.238897188645938,-23.644094161567978,-7.904940587867412,-18.559893817055634,44.50631536058672,36.60192856172755,36.60192856172755,7.1934,7.386,8.1401,9.05532,8.865441666666667,8.591052,0.0,0.0,0.0,0.0
1799,6051819,38.04468,38.03571428571429,32.09385563730363,32.09385563730363,16.534278382011486,2.536281025362814,-23.856242899927704,-10.760106511740501,-20.95840480274442,44.31032144310322,36.416655364166544,36.416655364166544,7.302,7.3050000000000015,8.059149999999999,9.00992,8.860258333333336,8.584380000000001,0.0,0.0,0.0,0.0
1800,6051820,36.620520000000006,38.03571428571429,32.09385563730363,32.09385563730363,7.364709073647092,3.7433880374338777,-26.630828078155687,-15.61236623067776,-22.52183406113537,49.92250246583063,41.721854304635755,41.721854304635755,7.2842,7.1964,7.98415,8.9582,8.850550000000004,8.575456000000003,0.0,0.0,0.0,0.0
1801,6051821,35.041560000000004,38.03571428571429,32.481606681248756,32.481606681248756,7.8936660789366595,7.8936660789366595,-29.939131331888984,-21.282021560217924,-20.55451567618156,56.67795611839199,48.107789721690466,48.107789721690466,7.1816,7.1392,7.8824999999999985,8.900559999999997,8.837058333333337,8.565980000000001,0.0,0.0,0.0,0.0
1802,6051822,36.362519999999996,38.03571428571429,32.481606681248756,32.481606681248756,7.8936660789366595,7.8936660789366595,-27.81192378610941,-18.58826247689465,-19.05582356995176,50.986235277423035,42.72740173123315,42.72740173123315,7.1342,7.1155,7.7956,8.847639999999998,8.823891666666668,8.559976000000002,0.0,0.0,0.0,0.0
1803,6051823,36.109680000000004,38.03571428571429,32.481606681248756,32.481606681248756,7.8936660789366595,7.8936660789366595,-27.579426679085167,-16.000480134437638,-17.466682391791473,52.04344098313805,43.726779079737064,43.726779079737064,7.061200000000001,7.1273,7.6959,8.792359999999999,8.810075000000003,8.553144000000001,0.0,0.0,0.0,0.0
1804,6051824,36.362519999999996,38.03571428571429,32.481606681248756,32.481606681248756,7.8936660789366595,4.311680991968438,-27.372977429660928,-16.986688655907656,-16.692280411396148,50.986235277423035,42.72740173123315,42.72740173123315,6.996,7.148999999999999,7.606050000000001,8.740039999999999,8.799375000000003,8.547416000000004,0.0,0.0,0.0,0.0
1805,6051825,35.5008,38.03571428571429,32.481606681248756,32.481606681248756,7.8936660789366595,3.6327515254718232,-30.159374682773333,-22.119085352048902,-19.69184078440528,54.65116279069768,46.19186046511628,46.19186046511628,6.952600000000001,7.118399999999999,7.500949999999999,8.68358,8.78596666666667,8.541100000000002,0.0,0.0,0.0,0.0
1806,6051826,35.90844,38.03571428571429,32.481606681248756,32.481606681248756,7.8936660789366595,2.369802752944513,-29.848790322580648,-19.241035163049798,-19.05315807839944,52.89553096709299,44.53226038223883,44.53226038223883,6.986199999999999,7.0839,7.377599999999999,8.62574,8.77034166666667,8.534668000000003,0.0,0.0,0.0,0.0
1807,6051827,36.92496,38.03571428571429,32.481606681248756,32.481606681248756,7.8936660789366595,3.8569032979318028,-26.393746142768975,-19.892533303481475,-20.5065540990891,48.686416992733385,40.55338177752935,40.55338177752935,7.008,7.0710999999999995,7.274950000000001,8.570459999999999,8.75816666666667,8.528904000000002,0.0,0.0,0.0,0.0
1808,6051828,38.09628,38.03571428571429,32.481606681248756,32.481606681248756,8.018420696193953,6.812948665853991,-23.51600538692635,-16.42517545845596,-17.80227120908483,44.114858458621164,36.231884057971016,36.231884057971016,7.084999999999999,7.073100000000001,7.229550000000001,8.523679999999999,8.745250000000002,8.522428,0.0,0.0,0.0,0.0
1809,6051829,37.993080000000006,38.03571428571429,32.481606681248756,32.481606681248756,8.018420696193953,6.812948665853991,-24.65206713057716,-15.899486007995433,-16.281978396816367,44.50631536058672,36.60192856172755,36.60192856172755,7.1482,7.072100000000001,7.188550000000001,8.477879999999997,8.732991666666669,8.515952,0.0,0.0,0.0,0.0
1810,6051830,37.53384,38.03571428571429,32.481606681248756,32.481606681248756,8.018420696193953,5.742922931057841,-26.009561590885973,-18.92554614355773,-24.800992453220307,46.27440197965357,38.27330217211988,38.27330217211988,7.226999999999999,7.089800000000001,7.1431,8.427919999999997,8.720650000000001,8.509868,0.0,0.0,0.0,0.0
1811,6051831,36.414120000000004,38.03571428571429,32.481606681248756,32.481606681248756,6.812948665853991,4.415549234728425,-29.068248065132167,-19.669891861126917,-33.67481203007519,50.7722828397336,42.52515233101883,42.52515233101883,7.246600000000001,7.1164000000000005,7.127799999999999,8.372439999999997,8.704691666666665,8.499404,0.0,0.0,0.0,0.0
1812,6051832,38.71032,35.6466569058077,32.481606681248756,32.481606681248756,8.2911223673687,5.931751532924546,-25.412606880095446,-10.477326968973758,-25.486690504568934,36.56358304452145,34.07091442282058,34.07091442282058,7.3158,7.1619,7.1387,8.323499999999997,8.694,8.486851999999999,0.0,0.0,0.0,0.0
1813,6051833,37.993080000000006,35.6466569058077,32.481606681248756,32.481606681248756,8.2911223673687,5.931751532924546,-26.066874184155033,-12.750325867993833,-25.02800122187149,39.14165421703108,36.60192856172755,36.60192856172755,7.311800000000001,7.1983999999999995,7.162850000000001,8.269599999999999,8.685525000000002,8.476032,0.0,0.0,0.0,0.0
1814,6051834,38.19948,35.6466569058077,32.481606681248756,32.481606681248756,8.2911223673687,5.931751532924546,-24.24273434302088,-12.587082300153499,-22.359727320398537,38.389841955963796,35.8638389841956,35.8638389841956,7.319799999999999,7.234000000000002,7.1915,8.218479999999998,8.67689166666667,8.466359999999996,0.0,0.0,0.0,0.0
1815,6051835,38.349120000000006,35.6466569058077,32.481606681248756,32.481606681248756,7.238069848040525,5.931751532924546,-24.701114488348523,-6.114199090449722,-17.07208212452577,37.84983853606026,35.33369214208826,35.33369214208826,7.3514,7.289200000000001,7.203799999999999,8.171679999999999,8.668250000000002,8.457947999999996,0.0,0.0,0.0,0.0
1816,6051836,36.72372,35.6466569058077,32.481606681248756,32.481606681248756,5.931751532924546,5.131964809384161,-28.68022847980759,-11.425015556938396,-21.19366626065774,43.951102992834045,41.32359140087115,41.32359140087115,7.3634,7.3050000000000015,7.194449999999999,8.116620000000001,8.661591666666668,8.450567999999997,0.0,0.0,0.0,0.0
1817,6051837,34.32948,35.6466569058077,33.85364883674687,33.85364883674687,11.316982138096511,10.481700753498394,-30.07882291119286,-19.279301140499893,-27.28961748633881,53.99068089583646,51.17991883360891,51.17991883360891,7.193600000000001,7.2547000000000015,7.162899999999999,8.0501,8.650075000000003,8.441055999999996,0.0,0.0,0.0,0.0
1818,6051838,33.71544,36.2225475841874,35.03678663750249,35.03678663750249,12.903225806451612,12.082884822389675,-31.473518615626645,-21.096485931650776,-28.047571853320118,56.79522497704315,53.933272115090304,53.933272115090304,7.027800000000001,7.1698,7.12145,7.990480000000002,8.63584166666667,8.430591999999999,0.0,0.0,0.0,0.0
1819,6051839,33.411,36.79843826256711,35.62338437065023,35.62338437065023,13.68968275126633,12.876749192680311,-35.04865081753435,-22.732696897374712,-28.61867489802668,58.22393822393822,55.33590733590734,55.33590733590734,6.8422,7.080999999999999,7.07655,7.929280000000001,8.620791666666667,8.420167999999997,0.0,0.0,0.0,0.0
1820,6051840,33.3078,36.99365544167886,35.82223105985285,35.82223105985285,13.956278325779788,9.301672052831247,-33.47418324229619,-26.354820308043358,-29.29901423877328,58.71417505809448,55.81719597211463,55.81719597211463,6.646799999999999,6.9991,7.044450000000002,7.859000000000002,8.604750000000001,8.409703999999998,0.0,0.0,0.0,0.0
1821,6051841,34.07148,36.99365544167886,35.82223105985285,35.82223105985285,13.956278325779788,2.976101007064475,-28.984727898472794,-24.40755580995993,-23.981119042136775,55.156746933212176,52.32470089353325,52.32470089353325,6.544,6.9536999999999995,7.035050000000001,7.7970000000000015,8.586733333333337,8.399595999999997,0.0,0.0,0.0,0.0
1822,6051842,34.88676,36.99365544167886,35.82223105985285,35.82223105985285,13.14585575888052,4.525957698565302,-26.971268092460566,-22.43001376778338,-21.720504804909115,51.53083863333825,48.764975595326135,48.764975595326135,6.565600000000001,6.879600000000001,7.020750000000001,7.746260000000002,8.570283333333338,8.391896,0.0,0.0,0.0,0.0
1823,6051843,34.685520000000004,36.99365544167886,35.82223105985285,35.82223105985285,13.14585575888052,4.525957698565302,-29.649398220826782,-23.648341662880508,-25.161433979069237,52.40999702469501,49.62808687890507,49.62808687890507,6.603199999999999,6.8155,7.006950000000001,7.695540000000002,8.553666666666668,8.384236000000001,0.0,0.0,0.0,0.0
1824,6051844,34.93836,36.99365544167886,35.82223105985285,35.82223105985285,13.14585575888052,4.666962044011222,-28.98793917147352,-21.68632893823734,-22.83760683760684,51.307044749667696,48.545266578053464,48.545266578053464,6.6624,6.7523,6.99315,7.639860000000001,8.536725,8.375392,0.0,0.0,0.0,0.0
1825,6051845,35.397600000000004,36.99365544167886,35.82223105985285,35.82223105985285,9.301672052831247,3.7463556851312036,-26.842273648288366,-17.8443113772455,-20.38992688870837,49.34402332361515,46.61807580174926,46.61807580174926,6.743400000000001,6.695100000000001,6.9921500000000005,7.586360000000002,8.521841666666667,8.367732000000002,0.0,0.0,0.0,0.0
1826,6051846,35.753640000000004,36.99365544167886,35.82223105985285,35.82223105985285,6.840813970269882,2.987444075624186,-25.08379284246946,-18.087244355124714,-17.117224880382768,47.856833597921764,45.15803146197142,45.15803146197142,6.8086,6.6763,6.9906500000000005,7.5374000000000025,8.510000000000002,8.360980000000001,0.0,0.0,0.0,0.0
1827,6051847,35.59884,36.99365544167886,35.82223105985285,35.82223105985285,6.840813970269882,2.987444075624186,-21.726798275470845,-19.93733317860045,-17.77115613825984,48.49978257718509,45.78924481808958,45.78924481808958,6.836200000000001,6.7009,6.977799999999999,7.490400000000002,8.497000000000002,8.355136,0.0,0.0,0.0,0.0
1828,6051848,39.1644,36.99365544167886,35.82223105985285,35.82223105985285,14.953886693017127,10.790513833992096,-15.591637010676166,-14.651973462273707,-9.64285714285715,34.98023715415019,32.516469038208164,32.516469038208164,7.009800000000001,6.8065,6.988149999999999,7.465920000000001,8.488441666666667,8.351936000000002,0.0,0.0,0.0,0.0
1829,6051849,38.19948,36.99365544167886,35.82223105985285,35.82223105985285,14.953886693017127,9.617918313570481,-13.888565778760032,-17.303395889186778,-11.447368421052632,38.389841955963796,35.8638389841956,35.8638389841956,7.1362000000000005,6.899300000000001,6.990149999999998,7.434140000000002,8.476025000000002,8.347947999999999,0.0,0.0,0.0,0.0
1830,6051850,38.19948,36.99365544167886,35.82223105985285,35.82223105985285,13.003952569169963,9.104084321475623,-16.1038077969175,-18.02679658952498,-10.28841492971402,38.389841955963796,35.8638389841956,35.8638389841956,7.2448,6.9941,6.996599999999999,7.410260000000002,8.463116666666668,8.344119999999997,0.0,0.0,0.0,0.0
1831,6051851,38.75676,36.99365544167886,35.82223105985285,35.82223105985285,11.436100131752298,9.104084321475623,-14.50199203187251,-16.096961572832885,-14.68650613357565,36.39994674477432,33.910264944747695,33.910264944747695,7.361199999999999,7.084899999999999,7.019299999999999,7.384000000000001,8.45045,8.341155999999998,0.0,0.0,0.0,0.0
1832,6051852,39.216,36.99365544167886,35.82223105985285,35.82223105985285,11.55263157894736,2.5921052631578956,-15.480427046263356,-16.40083599164008,-12.502878194796226,34.80263157894736,32.3421052631579,32.3421052631579,7.501399999999999,7.168799999999999,7.0242,7.360300000000002,8.439183333333334,8.336339999999996,0.0,0.0,0.0,0.0
1833,6051853,39.01476,36.99365544167886,35.82223105985285,35.82223105985285,10.907894736842103,2.5921052631578956,-14.507010402532785,-15.632671278732424,-14.11858246251704,35.497950006612875,33.024732178283294,33.024732178283294,7.4956000000000005,7.252700000000002,7.0341000000000005,7.331680000000001,8.426433333333334,8.331839999999996,0.0,0.0,0.0,0.0
1834,6051854,39.1644,36.99365544167886,35.82223105985285,35.82223105985285,9.736842105263149,2.5921052631578956,-15.497661990647957,-16.51083489165108,-14.93892188725765,34.98023715415019,32.516469038208164,32.516469038208164,7.5329999999999995,7.3346,7.04345,7.3065999999999995,8.415000000000001,8.326983999999996,0.0,0.0,0.0,0.0
1835,6051855,38.75676,36.99365544167886,35.82223105985285,35.82223105985285,9.223684210526311,1.1710526315789411,-20.31614682792277,-21.62979966611018,-17.379826201737973,36.39994674477432,33.910264944747695,33.910264944747695,7.554600000000001,7.3997,7.0474000000000006,7.2771799999999995,8.401833333333334,8.321335999999997,0.0,0.0,0.0,0.0
1836,6051856,39.881640000000004,36.99365544167886,35.82223105985285,35.82223105985285,10.738776038297322,2.820545995600983,-16.07123466174394,-15.252192982456132,-14.888228168703883,32.55272350886271,30.13326432914995,30.13326432914995,7.5982,7.479699999999999,7.078000000000001,7.243239999999999,8.386375,8.315887999999998,0.0,0.0,0.0,0.0
1837,6051857,39.2676,36.99365544167886,35.82223105985285,35.82223105985285,4.217880709017991,2.820545995600983,-8.213725726691594,-16.921397379912662,-14.427077476667044,34.62549277266753,32.168199737187905,32.168199737187905,7.600199999999999,7.550800000000001,7.125850000000002,7.211260000000001,8.373791666666667,8.310003999999996,0.0,0.0,0.0,0.0
1838,6051858,39.97968,36.99365544167886,35.82223105985285,35.82223105985285,4.452762003097582,3.0588538977800734,-5.315898814615662,-6.1076102762966595,-13.642443156486841,32.227671657201846,29.814145585957665,29.814145585957665,7.637599999999999,7.566600000000001,7.186550000000001,7.200399999999999,8.362025000000001,8.305423999999995,0.0,0.0,0.0,0.0
1839,6051859,40.542120000000004,36.99365544167886,35.82223105985285,35.82223105985285,5.778286877943243,4.403716431207841,-3.983868996700472,-2.8080158337456633,-15.940943618273238,30.39327987781595,28.013236604301888,28.013236604301888,7.691000000000001,7.612,7.25565,7.19388,8.358733333333335,8.300963999999995,0.0,0.0,0.0,0.0
1840,6051860,39.778439999999996,36.99365544167886,35.82223105985285,35.82223105985285,4.403716431207841,3.143693521700393,4.699171533342376,-5.6772299033402716,-17.089696708969676,32.896614346867295,30.470878194318335,30.470878194318335,7.7306,7.6426,7.31835,7.1844,8.355608333333334,8.294411999999994,0.0,0.0,0.0,0.0
1841,6051861,40.64532,36.99365544167886,35.82223105985285,35.82223105985285,4.64643899961914,3.3896153357877297,8.14113124656782,-5.335897127749068,-10.335799658508826,30.062206423765385,27.688206169861623,27.688206169861623,7.7602,7.679199999999999,7.382050000000001,7.194680000000001,8.353141666666668,8.288727999999994,0.0,0.0,0.0,0.0
1842,6051862,40.28412,36.99365544167886,35.82223105985285,35.82223105985285,4.64643899961914,2.1327916719563302,13.473837209302333,-2.7165109034267907,-12.604947945818868,31.228384782887137,28.83309850134494,28.83309850134494,7.7996,7.6998999999999995,7.434349999999999,7.205140000000001,8.348858333333334,8.284815999999994,0.0,0.0,0.0,0.0
1843,6051863,40.74336,36.99365544167886,35.82223105985285,35.31415973544443,4.875886524822692,2.36828774062817,15.607613469985356,-1.238273921200753,-11.992866696388761,29.749240121580538,27.38095238095238,26.3804457953394,7.8292,7.733399999999999,7.493049999999999,7.225460000000002,8.347783333333334,8.280667999999995,0.0,0.0,0.0,0.0
1844,6051864,40.490520000000004,36.99365544167886,35.82223105985285,35.31415973544443,4.875886524822692,2.36828774062817,9.19844141386029,-4.328212631065588,-10.37121644774415,30.559449471135448,28.1763731362304,27.169618962660874,7.8272,7.759099999999999,7.546849999999999,7.2458,8.346550000000002,8.276167999999997,0.0,0.0,0.0,0.0
1845,6051865,40.94976,36.99365544167886,35.82223105985285,35.31415973544443,4.107862903225802,1.625504032258059,8.652792990142382,-7.473475574210096,-12.415848140381856,29.09526209677418,26.73891129032258,25.743447580645153,7.8726,7.801599999999999,7.60065,7.2608,8.344333333333335,8.272891999999997,0.0,0.0,0.0,0.0
1846,6051866,41.76504,36.99365544167886,35.82223105985285,35.31415973544443,5.979738077588326,3.5458364220410066,11.120263591433273,-7.029634734665749,-12.949021294902135,26.575240919199405,24.264887571040283,23.288855942673585,7.9159999999999995,7.8381,7.6589,7.276599999999999,8.340308333333336,8.269023999999995,0.0,0.0,0.0,0.0
1847,6051867,39.881640000000004,36.99365544167886,35.82223105985285,35.24927274551108,4.756609834445266,4.509513219668883,4.970799945674313,-10.512909575083945,-19.84859483563207,32.55272350886271,30.13326432914995,28.981757019019266,7.9004,7.85,7.700400000000002,7.2855,8.332166666666671,8.262747999999995,0.0,0.0,0.0,0.0
1848,6051868,39.62364,36.99365544167886,35.82223105985285,35.24927274551108,5.127254756609824,5.127254756609824,4.150278041502781,-11.593368639189498,-23.72864521255462,33.41580935017579,30.980596431827056,29.82159135304075,7.857000000000001,7.8431000000000015,7.70485,7.29182,8.32418333333334,8.254891999999995,0.0,0.0,0.0,0.0
1849,6051869,39.62364,36.99365544167886,35.82223105985285,35.24927274551108,5.127254756609824,5.127254756609824,8.200648161194868,-11.593368639189498,-22.277327935222676,33.41580935017579,30.980596431827056,29.82159135304075,7.823400000000001,7.8253,7.718650000000001,7.29794,8.315791666666671,8.245335999999996,0.0,0.0,0.0,0.0
1850,6051870,40.38732,36.99365544167886,35.82223105985285,33.47418324229619,5.127254756609824,5.127254756609824,15.255485201001317,-9.785615491009684,-23.601756954612,30.893062476044452,28.503896767599336,23.96831480771687,7.8016000000000005,7.8370999999999995,7.73985,7.31254,8.308633333333338,8.237123999999996,0.0,0.0,0.0,0.0
1851,6051871,40.94976,35.82223105985285,35.82223105985285,32.44374672946101,5.127254756609824,3.238407258064512,12.615297289626795,-9.458071876782665,-19.02867054382206,26.73891129032258,26.73891129032258,20.40070564516129,7.7700000000000005,7.843000000000001,7.761099999999999,7.335439999999998,8.302466666666671,8.227887999999997,0.0,0.0,0.0,0.0
1852,6051872,41.150999999999996,35.82223105985285,35.82223105985285,32.44374672946101,5.127254756609824,3.7115987460814974,13.961131751929114,-9.518947129566603,-16.78839732888147,26.119122257053295,26.119122257053295,19.81191222570533,7.8192,7.8598,7.779849999999999,7.354,8.295883333333338,8.220583999999997,0.0,0.0,0.0,0.0
1853,6051873,41.66184,35.82223105985285,35.82223105985285,32.44374672946101,5.127254756609824,4.892246717859792,14.573577408826456,-10.596833130328875,-13.350504400085853,24.572702501857815,24.572702501857815,18.342828833292046,7.8982,7.877599999999999,7.8055,7.375519999999999,8.28971666666667,8.214543999999997,0.0,0.0,0.0,0.0
1854,6051874,41.202600000000004,35.82223105985285,35.82223105985285,32.30204509701101,5.127254756609824,3.0592023780034663,16.061046511627914,-12.252747252747245,-13.479250189619666,25.961177207263614,25.961177207263614,19.411396368190353,7.9594,7.8914,7.82525,7.394279999999998,8.281000000000004,8.209211999999997,0.0,0.0,0.0,0.0
1855,6051875,40.134479999999996,35.82223105985285,35.82223105985285,31.51920220666242,5.127254756609824,3.666088679712661,11.768932317861761,-14.52747252747253,-16.8750667949129,29.31344818719466,29.31344818719466,21.187966058112632,7.949599999999999,7.875600000000001,7.8386,7.41224,8.269983333333338,8.203407999999996,0.0,0.0,0.0,0.0
1856,6051876,41.0994,35.82223105985285,35.82223105985285,31.51920220666242,4.892246717859792,3.666088679712661,11.305198434879824,-12.568605927552138,-16.37795275590552,26.27746390458255,26.27746390458255,18.34274952919021,7.9554,7.862700000000001,7.8504000000000005,7.432359999999999,8.260525000000003,8.197839999999996,0.0,0.0,0.0,0.0
1857,6051877,42.069480000000006,35.82223105985285,35.82223105985285,31.51920220666242,5.813810867165463,4.599533913896735,10.429364756873905,-13.145839991477576,-4.943453421942398,23.365632282595357,23.365632282595357,15.613884459708077,7.991,7.9051,7.877549999999999,7.4522999999999975,8.252550000000003,8.192351999999998,0.0,0.0,0.0,0.0
1858,6051878,41.150999999999996,35.82223105985285,35.82223105985285,31.51920220666242,5.813810867165463,4.599533913896735,8.311829417357044,-14.13652024117141,-4.376498800959236,26.119122257053295,26.119122257053295,18.194357366771165,7.9712000000000005,7.934699999999999,7.8889,7.464139999999999,8.240783333333336,8.189943999999997,0.0,0.0,0.0,0.0
1859,6051879,41.71344,35.82223105985285,35.82223105985285,31.51920220666242,4.599533913896735,4.599533913896735,11.135551278526252,-14.509306260575293,7.48570668794043,24.418604651162795,24.418604651162795,16.60069272637309,7.991,7.975199999999999,7.900249999999998,7.478559999999999,8.230750000000002,8.188919999999996,0.0,0.0,0.0,0.0
1860,6051880,41.96628,35.82223105985285,35.82223105985285,31.51920220666242,4.599533913896735,2.3058996688335656,15.247272211988077,-11.211790393013112,11.947694425326903,23.669002827984762,23.669002827984762,15.898192548874967,8.062000000000001,8.005799999999999,7.92145,7.49574,8.219725000000002,8.191367999999997,0.0,0.0,0.0,0.0
1861,6051881,41.254200000000004,35.82223105985285,35.82223105985285,31.51920220666242,4.599533913896735,2.1832454311296554,6.571580911756869,-12.335526315789465,7.705779334500877,25.803627267041897,25.803627267041897,17.89868667917448,8.068,8.011700000000001,7.9273500000000015,7.514500000000001,8.21001666666667,8.194287999999998,0.0,0.0,0.0,0.0
1862,6051882,40.898160000000004,35.82223105985285,35.82223105985285,31.51920220666242,4.599533913896735,2.54518627812614,7.646339807143823,-12.71886356128179,14.719930525401656,26.89881402977542,26.89881402977542,18.925056775170326,8.0226,8.0068,7.9333,7.5229800000000004,8.200066666666668,8.196299999999997,0.0,0.0,0.0,0.0
1863,6051883,41.150999999999996,35.82223105985285,35.82223105985285,31.51920220666242,4.599533913896735,2.54518627812614,7.72659732540862,-12.650602409638564,11.28942227183923,26.119122257053295,26.119122257053295,18.194357366771165,8.0226,7.996899999999999,7.937250000000001,7.535220000000002,8.190850000000003,8.200563999999998,0.0,0.0,0.0,0.0
1864,6051884,41.81664,35.82223105985285,35.82223105985285,31.51920220666242,4.599533913896735,2.54518627812614,9.041980624327216,-13.667838500053278,5.397320847964614,24.111549851924984,24.111549851924984,16.31293188548866,8.0266,8.008799999999997,7.950100000000001,7.549240000000001,8.182300000000001,8.204315999999997,0.0,0.0,0.0,0.0
1865,6051885,42.781560000000006,35.82223105985285,35.82223105985285,31.51920220666242,4.402364009166568,4.402364009166568,16.49571448644092,-10.260850741422235,8.663171690694634,21.31226631286937,21.31226631286937,13.689542877819319,8.0582,8.0601,7.967850000000001,7.566420000000002,8.173166666666669,8.206723999999998,0.0,0.0,0.0,0.0
1866,6051886,42.42552,35.82223105985285,35.82223105985285,29.905527201650557,4.402364009166568,4.402364009166568,23.583345859010972,-9.359497299084998,12.414547443259496,22.330333252250064,22.330333252250064,12.00437849671613,8.1036,8.085799999999999,7.974250000000002,7.588520000000002,8.164691666666668,8.209091999999998,0.0,0.0,0.0,0.0
1867,6051887,43.64844,35.82223105985285,35.82223105985285,23.690743586712372,6.300981203451938,5.721716514954486,29.46127946127946,-8.630373730827388,12.4717457784869,18.902943610355837,18.902943610355837,0.0,8.2102,8.1164,8.01075,7.624640000000002,8.159591666666667,8.213671999999997,0.0,0.0,0.0,0.0
1868,6051888,48.02928,35.82223105985285,35.82223105985285,30.651052857756767,14.847443059733559,12.935109583154283,43.75289575289576,-3.474022607072497,18.031955363936085,8.057584873227333,8.057584873227333,0.0,8.476799999999999,8.249699999999999,8.0922,7.6801200000000005,8.160008333333336,8.22082,0.0,0.0,0.0,0.0
1869,6051889,52.81776000000001,36.93825713169207,36.93825713169207,36.93825713169207,22.567409144196958,19.675654552559603,58.574748257165,5.7110399669523995,36.28012248701904,0.0,0.0,0.0,8.903200000000002,8.464900000000002,8.220049999999999,7.75534,8.164950000000003,8.23022,0.0,0.0,0.0,0.0
1870,6051890,58.111920000000005,42.683359971585865,42.683359971585865,42.683359971585865,29.621736814065,26.993429231042448,70.55883689232168,16.427168406905825,66.57299216092294,0.0,0.0,0.0,9.497399999999999,8.777800000000001,8.3918,7.8514800000000005,8.178108333333336,8.245224,0.0,0.0,1.0,0.0
1871,6051891,63.916920000000005,47.888915798821344,47.888915798821344,47.888915798821344,36.01356260595786,31.710664406232347,83.21254252329537,27.793252862890753,85.37862915294822,0.0,0.0,0.0,10.330400000000001,9.217,8.614349999999998,7.96716,8.200725,8.267728000000002,1.0,0.0,1.0,0.0
1872,6051892,66.46596000000001,49.887431100069875,49.887431100069875,49.887431100069875,38.087105038428696,27.738529617265744,91.62451651294256,31.950419995902475,95.37388138935235,0.0,0.0,0.0,11.2148,9.7125,8.859649999999998,8.089559999999999,8.227291666666666,8.292524,1.0,0.0,1.0,0.0
1873,6051893,63.509280000000004,49.887431100069875,49.887431100069875,49.887431100069875,37.08562999767099,20.53412002173744,81.77521784079161,27.372451619579834,78.14444926906933,4.655508612284696,4.655508612284696,4.655508612284696,11.814800000000002,10.1458,9.071349999999999,8.201279999999999,8.248508333333334,8.315383999999998,0.0,0.0,0.0,0.0
1874,6051894,58.163520000000005,49.887431100069875,49.887431100069875,49.887431100069875,36.169552053412005,12.568899930129646,64.31486880466471,16.170256621663412,61.3050944476245,14.274308019872251,14.274308019872251,14.274308019872251,12.022,10.462600000000002,9.235699999999998,8.2913,8.261916666666668,8.332835999999999,0.0,0.0,0.0,0.0
1875,6051895,56.992200000000004,49.887431100069875,49.887431100069875,49.887431100069875,36.169552053412005,14.253551742877107,59.40251118487515,12.120596893716364,57.60559360730594,16.62290629244002,16.62290629244002,16.62290629244002,11.9786,10.738,9.399049999999999,8.375,8.273100000000001,8.349063999999998,0.0,0.0,0.0,0.0
1876,6051896,54.85080000000001,49.887431100069875,49.887431100069875,49.887431100069875,34.32963279248506,17.475351292601502,54.08030149297001,7.157258064516138,50.41743313994623,21.17591721542803,21.17591721542803,21.17591721542803,11.6272,10.978800000000001,9.532299999999998,8.449019999999997,8.279591666666668,8.363552,0.0,0.0,0.0,0.0
1877,6051897,55.92408,49.887431100069875,49.887431100069875,49.887431100069875,27.738529617265744,13.633409164770875,42.79314888010539,11.479119522731946,43.340827932813106,18.850341391400637,18.850341391400637,18.850341391400637,11.2186,11.2167,9.666549999999997,8.527800000000001,8.287241666666667,8.378636000000002,0.0,0.0,0.0,0.0
1878,6051898,54.08712,49.887431100069875,49.887431100069875,49.887431100069875,20.53412002173744,7.008516678495395,41.591246791841144,8.588003729410532,42.360450903164455,22.88685365388286,22.88685365388286,22.88685365388286,10.8534,11.3341,9.791899999999996,8.585640000000001,8.293575,8.390320000000001,0.0,0.0,0.0,0.0
1879,6051899,54.39672,49.887431100069875,49.887431100069875,49.887431100069875,18.624330409129733,5.097329108193758,42.401729028772124,7.879656160458448,42.018052000538866,22.187440713337132,22.187440713337132,22.187440713337132,10.7074,11.3647,9.9148,8.64842,8.300983333333333,8.403036,0.0,0.0,0.0,0.0
1880,6051900,54.54636,49.887431100069875,49.887431100069875,49.887431100069875,18.624330409129733,3.2847388817124923,40.74024763679935,7.527209846404234,39.27536231884058,21.85223725286161,21.85223725286161,21.85223725286161,10.612599999999999,11.295599999999999,10.0367,8.71178,8.307641666666667,8.415628,0.0,0.0,0.0,0.0
1881,6051901,54.80436,49.887431100069875,49.887431100069875,49.887431100069875,18.624330409129733,3.2847388817124923,39.750000000000014,6.754447683184246,36.727600411946455,21.27859900197721,21.27859900197721,21.27859900197721,10.610800000000001,11.119,10.168,8.77398,8.314225000000002,8.427752,0.0,0.0,0.0,0.0
1882,6051902,56.07372000000001,49.887431100069875,49.887431100069875,49.887431100069875,14.835879103022428,3.542836109321814,43.72437508266104,8.043348578246183,41.885363624494076,18.533173829023642,18.533173829023642,18.533173829023642,10.6166,10.9176,10.31505,8.83932,8.321875,8.440148,0.0,0.0,0.0,0.0
